id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,cta,time_to_cta_minutes
36878985,0,41.88702,-87.6506,3,1.0,172.0,0.0,130.0,0.0,3,1125,3,1125,0,0,16,16,3.0,2.67
42608790,2,41.89879000000001,-87.67255,4,1.0,101.0,0.0,30.0,0.0,1,15,2,15,0,0,2,2,1.0,11.1
39610993,82,41.87932,-87.64233,2,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,29,311,25,25,8.0,6.5
36772591,1,41.807140000000004,-87.60493000000002,4,1.0,110.0,200.0,60.0,20.0,2,1125,2,1125,29,179,8,8,0.0,60.23
35313811,1,41.89347,-87.65073000000002,2,2.0,79.0,0.0,25.0,40.0,1,28,1,28,30,90,1,1,4.0,4.82
1964520,5,41.94993,-87.66173,6,2.0,439.0,500.0,150.0,0.0,3,90,3,1125,28,313,29,16,4.0,10.91
15181806,370,41.8647,-87.62686,6,2.0,350.0,250.0,105.0,0.0,5,1125,14,1125,30,365,1,0,1.0,4.2
12451721,1,41.8872,-87.7144,8,1.5,120.0,300.0,70.0,10.0,3,31,3,31,22,172,53,12,2.0,6.18
39945520,4,41.83029000000001,-87.68486999999998,2,1.0,59.0,0.0,10.0,20.0,1,1125,1,1125,19,333,3,3,1.0,6.47
17717430,3,41.80219,-87.59945,5,2.0,105.0,0.0,45.0,15.0,3,60,3,60,23,258,9,1,0.0,69.62
41396261,0,41.90245,-87.69953000000002,2,1.0,85.0,0.0,40.0,35.0,2,30,2,30,29,179,3,3,0.0,74.51
19193521,11,41.92951,-87.65483,12,2.0,200.0,0.0,100.0,10.0,2,180,3,180,30,225,83,32,3.0,6.54
34782516,3,41.98252,-87.71603,6,2.0,400.0,1000.0,95.0,100.0,1,1125,1,1125,30,365,0,0,0.0,52.16
22602386,1,41.83883,-87.65602,1,1.0,20.0,0.0,0.0,0.0,1,1125,1,1125,29,160,23,7,2.0,15.86
28692993,8,41.857929999999996,-87.69365,2,1.0,30.0,0.0,0.0,0.0,1,1125,1,1125,30,354,79,55,2.0,6.76
29103060,0,41.9711,-87.75731999999998,6,1.0,115.0,0.0,80.0,0.0,4,27,4,1125,29,257,42,42,1.0,3.24
22681695,2,41.87994000000001,-87.68721,4,1.0,77.0,200.0,25.0,30.0,2,31,2,31,30,79,89,36,2.0,9.32
6729727,2,41.97002,-87.65677,2,1.0,99.0,500.0,35.0,0.0,1,1125,1,1125,19,320,147,31,4.0,2.76
28544914,769,41.877179999999996,-87.62794,4,1.0,135.0,400.0,99.0,5.0,3,1125,3,3,30,340,20,18,14.0,1.64
42099197,1,41.744479999999996,-87.59694,6,1.0,95.0,100.0,90.0,0.0,1,1125,2,1125,26,68,10,10,0.0,56.67
38334331,81,42.016220000000004,-87.67709,2,1.0,65.0,0.0,0.0,0.0,120,1125,120,1125,0,307,0,0,3.0,8.46
19118210,1,41.955,-87.71299,2,1.5,75.0,0.0,0.0,10.0,1,31,1,1125,0,136,94,24,1.0,17.68
39481516,0,41.8191,-87.63911999999998,9,1.0,50.0,250.0,30.0,15.0,2,1125,2,1125,30,361,4,4,1.0,18.76
37056214,5,41.953559999999996,-87.7202,14,3.0,795.0,1500.0,350.0,0.0,2,29,2,29,30,348,2,2,2.0,10.81
32307519,104,41.87359,-87.63424,8,3.5,449.0,0.0,153.0,0.0,1,1125,3,1125,30,322,15,14,10.0,4.88
19038415,3,41.9931,-87.78361,2,1.5,60.0,300.0,45.0,10.0,1,1125,2,1125,0,318,15,2,0.0,89.98
27695844,3,41.944359999999996,-87.64311,2,1.0,69.0,0.0,25.0,49.0,1,5,2,5,30,73,65,43,3.0,14.59
6045978,21,41.94614,-87.68242,8,2.0,299.0,0.0,50.0,20.0,1,1125,5,1125,30,365,7,2,3.0,8.27
40038784,0,41.90645,-87.71745,4,2.0,150.0,0.0,220.0,20.0,14,30,14,1125,30,39,0,0,0.0,59.99
9049864,1,41.90898,-87.67489,16,3.0,249.0,0.0,150.0,60.0,1,1125,2,1125,29,311,193,36,2.0,3.04
20801988,21,41.84853,-87.64475,3,1.0,39.0,0.0,12.0,15.0,6,6,7,1125,0,0,208,73,1.0,4.61
30399768,3,41.97338,-87.66471,6,2.0,125.0,100.0,50.0,10.0,2,1125,3,1125,0,0,64,54,4.0,6.8
34889317,4,41.8875,-87.70012,2,2.0,49.0,0.0,20.0,0.0,1,21,1,21,0,154,13,13,2.0,9.22
42936720,1420,41.88653,-87.63462,4,2.0,164.0,0.0,300.0,0.0,30,1125,730,1125,9,344,0,0,13.0,3.66
40721452,529,41.933679999999995,-87.72174,4,1.0,35.0,0.0,50.0,0.0,1,30,2,1125,30,90,12,12,1.0,14.11
21096632,1,41.859320000000004,-87.65475,2,1.0,110.0,0.0,50.0,10.0,1,13,1,13,0,0,20,2,0.0,46.1
28811137,1,41.96799,-87.65763000000004,4,1.0,75.0,200.0,0.0,10.0,1,7,1,7,23,317,112,70,3.0,2.21
15860161,1,41.90448,-87.6299,5,2.0,125.0,0.0,75.0,0.0,2,1125,2,1125,27,362,5,0,3.0,2.23
38548651,36,41.89045,-87.63842,2,1.0,95.0,1500.0,375.0,0.0,31,1125,31,1125,30,365,1,1,9.0,7.11
39002608,0,41.93338,-87.64329000000002,2,1.0,30.0,500.0,100.0,0.0,33,1125,33,1125,30,180,1,1,4.0,11.63
15911900,1,41.85071,-87.70076999999998,10,1.0,85.0,100.0,60.0,20.0,2,1125,2,1125,0,108,192,46,2.0,9.72
32593023,3,41.9169,-87.69756,2,2.0,81.0,0.0,100.0,0.0,5,100,5,100,0,0,14,4,2.0,9.28
35277594,1,41.96085,-87.65205,2,1.0,86.0,100.0,50.0,0.0,2,5,2,5,0,0,8,8,3.0,9.92
18708060,1,41.97181,-87.71274,4,1.0,81.0,0.0,35.0,10.0,1,1125,1,1125,30,180,109,26,3.0,5.57
28301181,1,41.90076,-87.69963,4,1.0,100.0,0.0,35.0,25.0,5,90,5,90,29,108,58,25,0.0,90.41
26687249,1386,41.899409999999996,-87.6205,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,30,183,17,3,3.0,10.8
33269318,7,41.80725,-87.62364000000002,2,1.0,47.0,0.0,20.0,0.0,2,1125,2,1125,0,0,25,18,2.0,8.53
15771760,1,41.91232,-87.69434,6,1.0,96.0,0.0,90.0,10.0,5,69,10,1125,24,26,138,30,1.0,13.16
25026301,1,41.970240000000004,-87.66024,3,1.0,50.0,0.0,35.0,35.0,1,4,1,4,30,178,20,9,4.0,3.32
42661296,16,41.97184,-87.65625,1,2.5,45.0,100.0,30.0,0.0,3,1125,3,1125,1,328,1,1,4.0,4.18
38667615,1,41.93904000000001,-87.70116,2,1.0,60.0,0.0,5.0,0.0,1,1125,1,1125,0,1,19,19,1.0,12.09
22109587,2,41.76042,-87.56215,2,1.5,35.0,0.0,40.0,25.0,2,30,2,30,30,180,12,1,0.0,101.35
42069708,7,41.80102,-87.59753,10,2.0,500.0,0.0,125.0,0.0,2,1125,2,1125,0,313,4,4,0.0,73.01
8053055,4,41.9447,-87.65032,7,1.0,160.0,500.0,100.0,35.0,1,1125,1,1125,30,356,149,18,3.0,8.08
25481520,26,41.96972,-87.76852,5,1.0,100.0,0.0,60.0,0.0,1,150,7,150,27,362,87,48,1.0,9.98
7460185,1,41.9311,-87.64777,2,1.0,67.0,200.0,50.0,30.0,2,1125,2,1125,7,37,191,25,4.0,8.67
35845701,58,41.79439,-87.58411,2,1.0,23.0,200.0,60.0,34.0,1,1125,7,1125,22,118,25,25,0.0,90.0
29072288,18,41.82847,-87.62108,2,1.0,33.0,250.0,100.0,5.0,2,365,2,365,0,262,5,5,3.0,10.59
9543468,0,41.92382,-87.69749,4,1.0,185.0,0.0,20.0,25.0,2,1125,2,1125,29,364,4,0,3.0,2.24
39791476,25,41.97813,-87.76441,2,1.0,49.0,0.0,70.0,0.0,31,1125,31,1125,30,365,1,1,1.0,12.52
39090243,1,41.91312,-87.64635,4,1.0,145.0,0.0,60.0,25.0,2,15,5,15,30,180,8,8,3.0,5.92
18971737,1,41.895559999999996,-87.65850999999998,8,1.0,237.0,275.0,75.0,25.0,2,365,2,1125,30,356,57,18,3.0,4.65
24308930,769,41.90083,-87.64324,2,1.0,103.0,400.0,117.0,5.0,4,1111,4,365,8,105,43,20,2.0,15.9
30205461,2,41.924820000000004,-87.66438000000002,4,1.0,59.0,250.0,79.0,0.0,4,1125,4,1125,30,365,63,48,3.0,13.35
39897498,1,41.91863,-87.69124000000002,4,1.0,60.0,0.0,70.0,25.0,2,1125,2,1125,30,128,4,4,2.0,7.08
29014535,1,41.9187,-87.75939,7,1.0,150.0,100.0,125.0,10.0,2,29,2,29,30,90,21,13,0.0,76.21
24098513,6,41.9492,-87.65531999999996,9,1.0,750.0,0.0,165.0,50.0,5,1125,5,1125,29,323,96,34,3.0,3.44
42714723,26,41.97222,-87.68839,6,1.0,700.0,0.0,150.0,0.0,1,1125,1,1125,30,365,0,0,3.0,10.76
25625268,7,41.92109,-87.64664,3,1.0,78.0,100.0,69.0,15.0,7,180,7,1125,20,166,52,24,2.0,9.37
32236235,5,41.94517000000001,-87.65451,4,1.0,650.0,0.0,0.0,0.0,1,365,1,365,0,96,1,1,5.0,4.04
41400285,0,41.930170000000004,-87.74799999999998,2,1.0,56.0,0.0,12.0,0.0,1,1125,1,1125,30,180,3,3,0.0,49.72
28545309,769,41.875370000000004,-87.62827,8,3.0,199.0,400.0,155.0,5.0,3,1125,3,3,30,207,41,35,12.0,1.82
13345749,1,41.78414,-87.60495999999998,6,2.0,100.0,350.0,75.0,10.0,3,1125,3,1125,28,257,67,22,2.0,5.94
42664668,22,41.95255,-87.65321,4,1.0,400.0,0.0,50.0,0.0,1,999,7,999,27,87,2,2,3.0,5.18
23590263,5,41.96024,-87.7132,6,1.0,150.0,0.0,75.0,25.0,1,30,4,1125,0,57,105,44,3.0,11.39
37216227,2,41.9001,-87.68803,3,1.0,109.0,250.0,0.0,50.0,1,5,2,5,0,0,6,6,,
34121753,5,41.870129999999996,-87.62788,2,1.0,82.0,0.0,20.0,10.0,2,1125,2,1125,28,284,49,49,7.0,6.59
41081508,0,41.86889,-87.6243,5,1.0,148.0,500.0,99.0,0.0,2,30,2,30,27,109,4,4,5.0,4.36
34382793,6,41.86696,-87.68539,2,1.0,32.0,0.0,15.0,10.0,1,31,1,31,0,0,11,11,1.0,15.89
21696464,2,41.89882,-87.68791999999998,2,1.0,89.0,150.0,20.0,20.0,3,21,3,21,0,0,5,3,0.0,85.98
33169267,82,41.87685,-87.64099,3,1.0,10.0,0.0,0.0,0.0,1,31,1,1125,5,276,75,70,11.0,1.7
39223801,7,41.87851,-87.63813,2,1.0,10.0,0.0,0.0,0.0,1,15,1,15,10,10,2,2,16.0,6.27
39220531,0,41.79612,-87.58416,2,0.5,800.0,0.0,0.0,0.0,32,32,32,32,23,83,0,0,0.0,87.68
35195390,2,41.89158,-87.61509000000002,2,2.0,76.0,0.0,100.0,0.0,32,1125,32,1125,0,297,0,0,1.0,23.24
29222176,4,41.90489,-87.6747,5,1.0,99.0,100.0,30.0,20.0,2,1125,2,1125,0,0,12,8,2.0,8.81
16707059,10,41.92586,-87.69323,2,1.0,39.0,0.0,15.0,0.0,1,30,1,30,0,0,183,29,1.0,8.94
35926772,1420,41.89622,-87.62571,2,1.0,162.0,0.0,250.0,0.0,30,1125,730,1125,0,185,1,1,4.0,3.25
33164373,104,41.89496,-87.65241,5,2.0,249.0,0.0,121.0,0.0,3,1125,3,1125,30,329,27,27,2.0,4.15
36942853,1,41.79084,-87.6161,3,1.0,85.0,250.0,20.0,20.0,3,1125,3,1125,28,178,2,2,1.0,10.48
39500024,3,41.92958,-87.6468,2,2.0,125.0,0.0,24.0,0.0,1,1125,7,1125,29,46,4,4,3.0,11.9
24151351,1,41.95231,-87.66259000000002,6,1.0,300.0,0.0,0.0,25.0,3,1125,3,1125,30,355,42,17,4.0,11.8
31528298,2,41.95378,-87.74946,1,1.5,30.0,0.0,35.0,30.0,5,1125,5,1125,3,254,5,5,1.0,17.64
26402837,0,41.9593,-87.73145,2,1.0,45.0,0.0,15.0,0.0,1,1125,2,1125,27,356,23,11,2.0,9.67
21219973,11,41.81577,-87.62057,2,1.0,100.0,100.0,100.0,25.0,1,1125,1,1125,30,365,10,4,3.0,2.99
41438535,4,41.82877,-87.60647,6,3.0,175.0,0.0,150.0,25.0,1,1125,1,1125,13,160,0,0,0.0,72.15
35987045,0,41.94748,-87.73238,5,1.0,116.0,150.0,125.0,0.0,2,14,5,14,28,87,8,8,1.0,12.1
33998121,2,41.94282000000001,-87.6517,5,1.0,350.0,0.0,90.0,0.0,3,1125,3,1125,30,365,2,2,4.0,5.32
39154634,12,41.78237,-87.60647,4,1.0,30.0,0.0,0.0,15.0,5,1125,5,1125,0,265,2,2,2.0,3.34
22105877,4,41.92067,-87.71722,10,2.0,179.0,500.0,139.0,20.0,3,1124,3,1125,0,238,23,12,1.0,22.37
37111652,0,41.88156,-87.65298,6,2.0,200.0,250.0,125.0,50.0,2,1125,2,1125,27,131,15,15,4.0,6.68
26896517,1,41.88132,-87.64325,2,1.0,65.0,0.0,15.0,10.0,2,3,2,3,0,0,6,0,9.0,9.69
42973307,7,41.871559999999995,-87.65379,4,1.0,67.0,0.0,0.0,0.0,14,60,14,1125,28,38,0,0,2.0,9.35
37016946,1,41.90213,-87.63069,1,1.0,75.0,0.0,0.0,0.0,1,1125,1,1125,0,0,1,1,3.0,3.04
1810118,1,41.77892,-87.59886,3,1.0,59.0,0.0,0.0,15.0,1,1124,2,1124,28,88,327,50,1.0,8.87
29877084,1,41.910509999999995,-87.63343,4,2.0,88.0,500.0,79.0,0.0,5,28,5,1125,15,316,75,49,2.0,6.97
40704436,104,41.89852,-87.61787,5,2.0,179.0,0.0,121.0,0.0,1,1125,3,1125,0,290,2,2,2.0,13.71
29080528,1,41.86275,-87.64783,3,2.0,70.0,100.0,50.0,50.0,1,1125,1,1125,0,0,10,0,0.0,33.13
9269658,1,41.912240000000004,-87.70952,2,1.0,60.0,0.0,0.0,10.0,1,10,1,10,28,363,27,7,0.0,54.7
7174786,16,41.9402,-87.75601,2,1.0,50.0,350.0,40.0,10.0,31,120,31,120,30,365,14,0,0.0,45.84
2585378,1,41.90772,-87.68121,1,1.0,80.0,0.0,30.0,0.0,7,100,7,100,5,220,20,2,2.0,6.62
5406217,1,41.926809999999996,-87.70853000000002,2,2.0,160.0,100.0,50.0,35.0,2,1125,2,1125,30,342,109,27,2.0,5.72
39952690,25,41.89817,-87.62248000000002,4,2.0,104.0,0.0,100.0,0.0,28,1125,28,1125,3,318,1,1,4.0,7.58
41394212,4,41.85322,-87.68629,2,2.5,35.0,0.0,10.0,0.0,1,365,1,365,6,6,6,6,3.0,3.75
28546616,769,41.87696,-87.62855,5,2.0,182.0,400.0,131.0,5.0,3,1125,3,3,28,337,20,12,14.0,0.31
38845865,4,41.83299,-87.66638,4,1.0,25.0,0.0,15.0,15.0,7,7,7,1125,22,82,14,14,1.0,10.28
38094526,0,41.928979999999996,-87.63928,2,2.0,108.0,0.0,0.0,0.0,90,91,90,91,23,266,0,0,0.0,62.61
31021607,47,41.885690000000004,-87.63593,8,3.5,499.0,1000.0,170.0,25.0,1,365,4,365,20,77,72,46,15.0,3.74
7025225,3,41.89859000000001,-87.69006,2,1.0,52.0,0.0,19.0,10.0,1,7,2,1125,30,90,185,48,0.0,87.66
35635161,1420,41.8989,-87.62796999999998,2,1.0,145.0,0.0,250.0,0.0,30,1125,730,1125,0,319,0,0,3.0,3.0
39083396,104,41.898270000000004,-87.61974000000002,6,1.0,200.0,0.0,121.0,0.0,1,1125,3,1125,30,329,5,5,3.0,10.44
19529923,2,41.956379999999996,-87.70836,2,1.0,75.0,5000.0,15.0,0.0,2,90,2,90,0,0,52,33,1.0,25.74
39898523,1,41.90619,-87.69435,2,1.0,69.0,0.0,60.0,0.0,1,32,1,1125,30,102,2,2,0.0,72.82
38102525,46,41.967009999999995,-87.66601,10,1.0,207.0,0.0,75.0,0.0,1,367,2,1125,2,174,3,3,4.0,9.79
1591370,1,42.01114000000001,-87.67634,6,1.0,90.0,500.0,50.0,20.0,2,29,2,29,30,359,93,25,3.0,13.48
37811297,10,41.89333,-87.63684,4,1.0,79.0,0.0,0.0,19.0,70,1125,70,1125,22,294,0,0,7.0,5.3
41902798,22,41.83422,-87.65329,6,1.0,70.0,0.0,0.0,8.0,31,370,31,1125,7,338,1,1,1.0,20.7
22688995,769,41.938829999999996,-87.6647,4,2.0,104.0,400.0,135.0,5.0,4,1125,4,365,23,114,22,13,6.0,8.09
22479583,1,41.89958,-87.69018,6,2.0,120.0,200.0,75.0,15.0,3,1125,3,1125,8,8,90,39,0.0,89.55
13207526,2,41.94491,-87.6545,4,1.0,249.0,500.0,150.0,0.0,3,90,3,1125,29,342,12,1,5.0,6.64
290155,2,41.82702000000001,-87.63967,6,1.5,130.0,200.0,0.0,0.0,3,90,5,1125,0,0,53,14,1.0,14.6
37107126,769,41.87184,-87.62375,4,1.0,114.0,400.0,95.0,5.0,4,1125,4,4,30,340,25,25,9.0,7.05
23879861,8,41.87786,-87.72095999999998,2,1.0,35.0,0.0,15.0,5.0,3,365,30,365,26,86,14,3,2.0,12.14
36537948,1,41.73818,-87.69481,2,1.0,47.0,0.0,75.0,50.0,3,1125,3,1125,29,89,4,4,0.0,84.55
27547611,1,41.89196,-87.67052,3,1.0,77.0,0.0,20.0,20.0,2,100,2,1125,0,56,36,21,1.0,12.65
33788937,1420,41.897459999999995,-87.63085,2,1.0,122.0,0.0,250.0,0.0,30,1125,730,1125,1,1,0,0,4.0,5.12
12448898,25,41.88777,-87.63401999999998,3,1.0,150.0,0.0,100.0,0.0,31,1123,60,1123,30,365,0,0,13.0,3.64
19608906,36,41.886520000000004,-87.63143000000002,2,1.0,80.0,1500.0,375.0,0.0,31,1125,31,1125,30,365,1,0,13.0,1.22
24693882,3,41.97208,-87.73109000000002,2,1.0,75.0,0.0,30.0,30.0,1,1125,1,1125,16,329,40,29,0.0,44.08
33594327,22,41.858579999999996,-87.63316,9,2.0,221.0,200.0,95.0,25.0,1,365,2,365,28,341,35,34,3.0,8.92
7783924,2,41.8478,-87.63383,3,1.0,85.0,0.0,25.0,20.0,2,29,2,1125,30,232,202,33,2.0,10.91
32574547,2,41.85445,-87.70719,4,1.0,75.0,0.0,60.0,20.0,1,1125,1,1125,29,196,48,43,2.0,3.04
345075,2,41.8077,-87.59436,2,1.0,85.0,200.0,20.0,20.0,2,8,2,8,26,336,232,18,0.0,87.07
43054295,0,41.77795,-87.6071,8,1.5,125.0,0.0,50.0,0.0,2,30,2,1125,0,309,0,0,2.0,4.48
30224104,4,41.90625,-87.68902,2,2.0,75.0,0.0,60.0,45.0,2,1125,2,1125,0,326,39,26,1.0,16.05
32442800,44,41.9433,-87.64801,7,1.0,200.0,0.0,60.0,0.0,1,1125,7,150,19,336,58,53,3.0,10.1
36483656,0,41.81712,-87.60853,5,1.0,50.0,100.0,0.0,25.0,1,1125,1,1125,21,161,40,40,2.0,12.11
37571365,3,41.76654,-87.56875,2,2.5,25.0,0.0,25.0,0.0,30,180,30,1125,28,178,3,3,0.0,88.11
6757098,5,41.89351,-87.67486,6,1.0,99.0,200.0,79.0,25.0,2,30,4,1125,0,310,195,32,1.0,19.34
12862860,5,41.89414,-87.65834,5,1.0,134.0,0.0,95.0,50.0,7,30,7,1125,30,49,136,27,4.0,6.78
23963512,5,41.83116,-87.6208,6,1.0,175.0,0.0,100.0,0.0,2,1125,2,1125,30,270,87,39,2.0,10.96
40466627,1420,41.899879999999996,-87.62075,4,2.0,108.0,0.0,300.0,0.0,30,1125,730,1125,24,359,0,0,3.0,11.99
5481685,1,42.0151,-87.68063000000002,2,1.0,45.0,0.0,30.0,20.0,2,1125,2,1125,0,112,23,1,2.0,13.43
589939,6,41.89054,-87.66261,4,2.0,56.0,150.0,25.0,20.0,1,60,1,60,29,364,66,11,3.0,13.74
16312183,4,41.884859999999996,-87.61659,8,2.5,314.0,0.0,179.0,96.0,3,999,10,999,23,173,12,12,7.0,11.39
13743298,1,41.9177,-87.67214,2,1.0,92.0,0.0,0.0,0.0,2,1125,2,1125,0,0,148,34,1.0,15.77
38552973,4,41.91113,-87.68385,2,1.0,75.0,0.0,50.0,10.0,1,1125,1,1125,30,130,2,2,2.0,8.03
40452261,39,41.88261,-87.68252,2,3.0,14.0,500.0,60.0,50.0,32,1125,32,1125,30,365,0,0,2.0,16.17
24754678,3,41.91132,-87.68624,6,1.0,59.0,250.0,79.0,25.0,4,1124,4,1125,1,325,97,46,2.0,9.57
40541465,8,41.91085,-87.68485,14,2.0,399.0,400.0,150.0,0.0,1,1125,2,28,24,69,2,2,2.0,8.91
40938122,2,41.76745,-87.58867,6,1.5,150.0,0.0,0.0,0.0,5,28,5,1125,0,9,8,8,0.0,66.67
13390160,2,41.89561,-87.63473,6,2.0,299.0,300.0,75.0,50.0,2,29,2,29,28,151,144,34,4.0,1.68
33938341,1,41.87469,-87.74821999999998,6,1.0,149.0,175.0,80.0,50.0,1,1125,1,1125,22,347,23,23,1.0,6.17
27424869,1,41.90522,-87.6732,4,1.0,60.0,250.0,79.0,25.0,3,1125,3,1125,0,9,104,53,2.0,8.41
14296844,1,41.91169,-87.63956999999998,14,2.5,400.0,750.0,150.0,35.0,1,1125,2,1125,27,352,215,39,3.0,2.71
18517655,36,41.886520000000004,-87.63143000000002,2,1.0,70.0,1500.0,375.0,0.0,31,1125,31,1125,30,365,7,3,13.0,1.22
37517927,2,41.983779999999996,-87.6602,2,1.0,99.0,0.0,0.0,0.0,1,1125,1,1125,22,296,0,0,3.0,1.4
39082367,104,41.8998,-87.62092,6,1.0,200.0,0.0,121.0,0.0,1,1125,3,1125,30,329,4,4,3.0,12.34
38047046,5,41.8811,-87.67751,2,1.0,45.0,0.0,19.0,0.0,3,1125,3,1125,5,5,13,13,3.0,11.89
40489999,39,41.839620000000004,-87.65724,2,2.0,14.0,500.0,60.0,50.0,32,1125,32,1125,28,265,0,0,2.0,13.72
30175946,25,41.89152,-87.62638000000004,1,1.0,150.0,0.0,0.0,300.0,4,360,4,360,0,5,24,24,9.0,4.1
26198663,1,41.82861,-87.61961,2,1.0,45.0,0.0,10.0,15.0,1,1125,1,1125,0,316,43,22,3.0,11.75
30998638,1,41.91024,-87.67884000000002,6,2.0,250.0,500.0,125.0,50.0,3,1125,3,1125,28,363,2,1,3.0,2.06
29707921,5,41.96266,-87.66851,16,4.0,500.0,3000.0,250.0,25.0,1,180,2,180,0,319,13,11,5.0,9.94
1837153,1,41.79963,-87.59477,2,1.0,115.0,0.0,0.0,0.0,3,1125,3,1125,3,329,45,2,0.0,77.15
12070668,2,41.87137,-87.68506,5,1.0,100.0,250.0,50.0,10.0,2,1124,3,1124,28,190,170,40,2.0,8.68
42639227,6,41.939679999999996,-87.65428,10,1.0,200.0,500.0,125.0,20.0,2,1125,4,1125,29,158,0,0,5.0,0.93
12581064,4,41.9659,-87.68128,4,1.0,210.0,0.0,22.0,5.0,1,2,6,2,19,58,21,9,3.0,4.17
37216411,0,41.93631,-87.7083,8,2.0,195.0,350.0,109.0,15.0,1,1125,2,1125,30,215,31,31,2.0,7.65
739495,1,41.97847,-87.68087,4,1.0,75.0,0.0,70.0,25.0,4,30,4,30,29,221,186,24,0.0,80.03
15988886,1,41.92184,-87.63996,4,1.0,112.0,0.0,0.0,0.0,14,28,14,28,29,336,26,8,,
25826424,1,41.91733,-87.68412,8,3.5,475.0,0.0,135.0,0.0,1,1125,3,1125,25,224,37,21,2.0,7.18
30556142,4,41.834759999999996,-87.64995,2,1.0,35.0,0.0,18.0,0.0,1,1125,1,1125,22,172,44,35,0.0,78.58
36529270,4,41.89663,-87.65482,2,1.0,90.0,0.0,45.0,0.0,1,1125,1,1125,0,0,1,1,2.0,1.95
39588371,58,41.798159999999996,-87.59684,5,1.0,24.0,200.0,78.0,34.0,1,1125,7,1125,29,125,23,23,0.0,77.76
19120473,3,41.94497,-87.66266999999998,4,2.0,295.0,500.0,100.0,25.0,2,1125,3,1125,30,336,50,11,6.0,3.01
39269020,1,41.92641,-87.6997,4,1.0,100.0,0.0,50.0,0.0,1,4,1,4,0,0,1,1,2.0,7.54
35351754,6,41.88535,-87.61066,4,1.0,160.0,0.0,125.0,35.0,1,50,1,50,30,365,4,4,0.0,32.85
6831232,1,41.952259999999995,-87.65231,2,1.0,150.0,0.0,0.0,0.0,2,15,2,15,0,0,16,0,3.0,6.57
41239565,4,41.83116,-87.6852,6,1.0,115.0,0.0,30.0,10.0,1,1125,1,1125,19,325,5,5,1.0,7.98
39715045,3,41.92115,-87.72159,4,1.0,60.0,300.0,100.0,10.0,2,30,2,30,20,214,8,8,0.0,37.43
30444910,1,41.89484,-87.6815,5,2.0,140.0,100.0,45.0,25.0,2,7,2,7,4,4,19,10,0.0,74.42
38192546,0,41.92595,-87.6913,6,1.0,128.0,0.0,33.0,20.0,3,1125,3,1125,0,0,7,7,1.0,10.82
14122332,1,41.92369,-87.65731,6,2.0,200.0,500.0,250.0,50.0,2,1125,2,1125,0,0,64,0,3.0,6.94
11459685,1,41.94704,-87.71354000000002,3,1.0,75.0,0.0,22.0,15.0,2,28,2,28,29,179,147,32,2.0,7.02
350347,1,41.939859999999996,-87.65473,4,2.0,136.0,150.0,100.0,0.0,3,14,3,1125,23,322,482,58,5.0,1.3
34597480,1,41.788509999999995,-87.5884,2,1.0,145.0,0.0,75.0,0.0,20,1125,20,1125,0,323,2,2,0.0,100.96
26736686,1,41.79513,-87.58952,2,1.0,45.0,0.0,20.0,15.0,5,1125,5,1125,30,55,7,3,0.0,88.15
42757854,1420,41.88362,-87.65214,2,1.0,85.0,0.0,250.0,0.0,30,1125,730,1125,30,365,0,0,5.0,4.42
31515060,10,41.88423,-87.76701,1,3.0,50.0,0.0,20.0,0.0,7,1125,7,1125,1,291,7,7,2.0,5.64
12489153,1,41.93042,-87.70371999999998,6,1.0,99.0,0.0,85.0,20.0,3,30,3,30,29,175,204,39,3.0,5.61
36458585,9,41.90266,-87.62904,2,1.0,29.0,200.0,29.0,10.0,2,1125,2,1125,22,61,11,11,3.0,4.0
20979385,13,42.00629,-87.66826999999998,3,1.0,55.0,0.0,20.0,0.0,1,1125,1,1125,22,353,17,10,2.0,7.37
34785627,25,41.893190000000004,-87.62832,1,1.0,150.0,0.0,0.0,0.0,1,1125,1,999,0,5,20,20,6.0,2.43
32923814,0,41.91652,-87.6782,2,2.5,89.0,0.0,50.0,50.0,1,1125,1,1125,0,38,2,2,2.0,10.62
30367913,3,41.94409,-87.6502,2,1.0,38.0,0.0,15.0,0.0,1,1125,1,1125,0,0,1,0,3.0,8.59
39360611,104,41.88639000000001,-87.62524,6,2.0,199.0,0.0,121.0,0.0,1,1125,3,1125,30,329,11,11,12.0,3.42
18059552,2,41.76867,-87.56926,4,1.0,95.0,150.0,25.0,20.0,1,1125,1,1125,30,349,40,8,0.0,85.23
35651986,8,41.94842,-87.71284,3,2.0,49.0,0.0,15.0,15.0,2,15,2,1125,15,23,47,47,1.0,8.8
9492399,1,41.91114,-87.64860999999998,4,1.0,85.0,0.0,60.0,25.0,2,120,2,1125,20,155,221,50,3.0,1.33
15496152,2,41.90063,-87.66315999999998,3,1.0,99.0,300.0,85.0,25.0,1,1125,4,1125,30,348,170,46,2.0,6.3
25538297,2,41.76903,-87.6242,6,1.0,80.0,100.0,100.0,25.0,2,30,2,1125,30,356,19,6,1.0,2.13
