id,latitude,longitude,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm
38490511,41.89821,-87.66853,1,1.0,70.0,1,14,6,25,25
38490890,41.89694,-87.66797,2,1.0,70.0,1,14,4,34,34
38491164,41.89746,-87.66845,2,1.0,70.0,1,14,5,38,38
38491537,41.90029000000001,-87.69114,4,1.0,125.0,1,1125,29,5,5
38493820,41.85173,-87.68149,3,1.0,125.0,1,1125,30,8,8
38496179,41.88416,-87.63422,1,1.0,65.0,30,80,0,4,4
38496222,41.98323,-87.65727,4,1.0,100.0,1,1125,24,60,60
38510142,41.89129000000001,-87.61861999999998,6,2.0,199.0,1,1125,30,14,14
38510274,41.89109000000001,-87.61986,6,2.0,199.0,1,1125,30,17,17
38510359,41.89114,-87.618,6,2.0,249.0,1,1125,30,15,15
38510551,41.89148,-87.61789,6,2.0,199.0,1,1125,30,10,10
38510634,41.88945,-87.6188,8,2.0,199.0,1,1125,26,17,17
38510690,41.89115,-87.61815,8,2.0,199.0,1,1125,30,19,19
38516542,41.94654,-87.65179,4,1.5,100.0,2,30,27,8,8
38519975,41.85261,-87.63325999999998,1,1.0,45.0,1,1125,30,12,12
38520177,41.89762,-87.66449,6,2.0,350.0,2,1125,19,4,4
38521406,41.88612,-87.62786,12,4.0,440.0,2,1125,10,10,10
38521696,41.94787,-87.68425,6,1.0,123.0,2,32,2,8,8
38522687,41.97363,-87.66566,6,3.0,279.0,3,50,27,2,2
38522829,41.7942,-87.63005,4,1.0,68.0,2,182,22,24,24
38531803,41.94737,-87.72067,2,1.0,60.0,1,1125,22,20,20
38537835,41.89045,-87.63842,4,1.0,75.0,31,1125,30,0,0
38540686,41.91404,-87.63829,10,4.0,475.0,5,270,22,1,1
38541721,41.89901,-87.62177,4,2.0,150.0,31,1125,30,1,1
38542047,41.9153,-87.68734,6,1.0,133.0,1,1125,29,34,34
38542800,41.94663,-87.6776,5,1.0,104.0,2,1125,0,4,4
38544414,41.87336,-87.63157,4,1.0,124.0,7,1125,16,2,2
38544931,41.87357,-87.6325,4,1.0,127.0,7,1125,30,4,4
38545261,41.87281,-87.63033,4,1.0,127.0,7,1125,28,8,8
38545457,41.87351,-87.63188000000002,4,1.0,123.0,7,1125,0,4,4
38546013,41.87369,-87.63083,4,1.0,127.0,7,1125,0,7,7
38547737,41.88488,-87.63337,2,1.0,110.0,31,1125,28,2,2
38548019,41.85538,-87.67461,2,1.0,43.0,2,1125,30,0,0
38548313,41.88488,-87.63337,4,1.0,120.0,31,1125,23,0,0
38548405,41.88488,-87.63337,4,1.0,100.0,31,1125,30,3,3
38548651,41.89045,-87.63842,2,1.0,95.0,31,1125,30,1,1
38549228,41.85461,-87.62461,5,1.0,500.0,1,180,0,44,44
38550759,41.78189,-87.60676,2,1.0,37.0,2,14,29,8,8
38551849,41.9341,-87.63928,8,4.0,221.0,2,1125,0,5,5
38552253,41.91153,-87.68345,2,1.0,72.0,1,1125,0,4,4
38552516,41.93183,-87.68815,3,1.0,80.0,1,1125,0,25,25
38552662,41.91,-87.68503,2,1.0,75.0,1,1125,0,5,5
38552973,41.91113,-87.68385,2,1.0,75.0,1,1125,30,2,2
38556018,41.95376,-87.72282,2,1.0,90.0,1,1125,29,11,11
38556126,41.82372,-87.69668,3,1.0,50.0,1,60,0,9,9
38556513,41.82306,-87.69506,3,1.0,39.0,1,60,0,10,10
38556679,41.75028,-87.60831,10,2.0,133.0,2,1125,23,0,0
38556846,41.82168,-87.69674,2,1.0,35.0,1,60,0,13,13
38572975,41.94827,-87.65731,16,2.5,127.0,4,1125,25,12,12
38575221,41.93598,-87.71621999999998,6,2.0,500.0,1,185,30,23,23
38575626,41.83354,-87.61734,10,4.5,300.0,3,30,30,10,10
38575973,41.90252,-87.66481,1,1.0,150.0,1,2,29,3,3
38578338,41.87345,-87.68323000000002,2,2.0,10.0,1,31,12,63,63
38580410,41.87285,-87.68427,2,1.0,10.0,1,31,12,63,63
38580449,41.95436,-87.65256,4,1.0,60.0,1,1125,29,2,2
38580958,41.91893,-87.71548,2,1.0,74.0,1,14,28,3,3
38582700,41.8099,-87.70286,7,1.0,200.0,1,1125,0,5,5
38582741,41.85764,-87.6599,2,1.0,75.0,3,30,0,3,3
38594979,41.88545,-87.64298000000002,4,2.0,183.0,30,1125,0,1,1
38595025,41.89861,-87.62068000000002,4,1.0,172.0,30,1125,0,1,1
38596514,41.93138,-87.64046,3,1.0,96.0,32,78,0,0,0
38599078,41.85109,-87.63490999999998,1,1.0,40.0,1,1125,30,5,5
38599576,41.85288,-87.63349000000002,2,1.0,59.0,1,1125,26,15,15
38599803,41.92171,-87.68263,4,1.0,500.0,1,180,20,25,25
38604801,41.86908,-87.66155,8,2.0,199.0,2,60,27,20,20
38608061,41.77161,-87.6726,3,1.5,55.0,1,90,30,0,0
38608629,41.80906,-87.61808,2,2.0,169.0,2,1125,30,0,0
38615869,41.88984,-87.63436,6,2.0,181.0,30,365,30,1,1
38615966,41.79449,-87.66167,1,1.0,30.0,3,1125,22,2,2
38617613,41.95652000000001,-87.7157,4,1.0,40.0,2,1125,4,37,37
38617932,41.97228,-87.68656,6,1.0,103.0,1,180,5,18,18
38620315,41.90076,-87.69021,5,1.0,179.0,2,1125,29,1,1
38623669,41.80037,-87.64981999999998,16,1.0,75.0,10,1125,0,8,8
38623738,41.90021,-87.61941,1,1.0,80.0,7,1125,30,0,0
38623907,41.84342,-87.61746,3,1.0,79.0,1,1125,29,8,8
38628229,41.9112,-87.69355,2,1.0,109.0,28,120,1,4,4
38643778,41.95916,-87.71564000000002,4,1.0,100.0,31,1125,30,0,0
38644031,41.93885,-87.66511,4,2.0,120.0,32,365,30,0,0
38644967,41.87116,-87.68389,4,2.0,69.0,1,1125,0,24,24
38648344,41.88788,-87.63261,4,2.0,300.0,2,1125,22,10,10
38659841,41.93688,-87.71119,8,2.0,150.0,1,1125,29,10,10
38661842,41.93617,-87.71226,2,1.0,65.0,1,10,29,1,1
38664439,41.9366,-87.71056,2,1.0,50.0,1,10,29,4,4
38666661,41.91011,-87.72206,2,1.0,10.0,1,1125,29,2,2
38667615,41.93904000000001,-87.70116,2,1.0,60.0,1,1125,0,19,19
38668599,41.74429,-87.73373000000002,2,1.0,40.0,1,13,29,51,51
38669942,41.8893,-87.63436,4,1.0,149.0,32,365,30,0,0
38675008,41.94046,-87.67347,10,2.0,200.0,1,1108,0,27,27
38675544,41.96484,-87.68679,2,1.0,125.0,2,30,24,34,34
38678166,41.90387,-87.67144,2,1.0,150.0,2,1125,0,0,0
38702660,41.94644,-87.77231,4,1.0,80.0,1,1125,7,12,12
38704727,41.89224,-87.66689000000002,2,0.5,64.0,1,30,28,35,35
38707430,41.84005,-87.64923,1,1.0,25.0,2,1125,1,7,7
38720174,41.96874,-87.71736,2,1.0,19.0,1,62,0,25,25
38731877,41.93411,-87.72202,2,1.0,49.0,6,30,30,2,2
38733447,41.89735,-87.62961999999996,1,1.0,59.0,1,1125,30,30,30
38746916,41.90511,-87.62785,2,1.0,72.0,30,1125,30,0,0
38746965,41.88558,-87.6257,4,2.0,140.0,30,1125,2,0,0
38747030,41.88558,-87.6257,2,1.0,118.0,30,1125,22,0,0
38750112,41.87212,-87.62761,7,1.5,157.0,1,1125,30,28,28
38750982,41.90166,-87.68581,6,1.0,160.0,2,31,22,1,1
38753381,41.82311,-87.61816999999998,4,1.0,99.0,2,28,22,2,2
38754120,41.83946,-87.66023,4,1.5,63.0,4,1121,30,6,6
38757403,41.90538,-87.68369,6,1.0,275.0,1,1125,21,5,5
38760938,41.83095,-87.62143,6,1.0,72.0,1,1125,0,9,9
38761097,41.92176,-87.71178,4,1.0,98.0,1,30,30,24,24
38764940,41.92582,-87.65087,2,1.0,60.0,2,1125,0,0,0
38774098,41.88545,-87.64298000000002,2,1.0,76.0,30,1125,30,1,1
38774621,41.95035,-87.65925,8,2.0,100.0,2,1125,28,20,20
38777674,41.89609,-87.63251,4,1.0,142.0,32,1125,30,0,0
38788956,41.69575,-87.62218,2,1.0,49.0,1,1125,0,0,0
38800924,41.90236,-87.70953,4,1.0,80.0,2,25,15,50,50
38803239,41.8329,-87.66457,2,1.0,25.0,7,7,22,24,24
38805816,41.95647,-87.71219,10,1.0,173.0,2,367,11,6,6
38806518,41.95638,-87.71365,10,1.0,157.0,2,367,0,0,0
38814691,41.89198,-87.61728000000002,3,1.0,75.0,30,1125,29,1,1
38826489,41.8334,-87.65,6,1.0,100.0,2,29,30,21,21
38826611,41.89174000000001,-87.64799000000002,2,1.0,139.0,2,14,0,6,6
38829914,41.9053,-87.67543,4,2.0,600.0,3,1125,28,0,0
38832706,41.89502,-87.62791,2,1.0,113.0,30,1125,2,0,0
38839516,41.97477,-87.68925,8,1.0,129.0,1,180,13,10,10
38842498,41.92204,-87.71087,12,3.0,187.0,3,1125,30,20,20
38843384,41.92392,-87.63924,4,1.5,23.0,1,1125,19,14,14
38843419,41.83435,-87.6658,4,1.0,25.0,7,7,15,22,22
38845865,41.83299,-87.66638,4,1.0,25.0,7,7,22,14,14
38846761,41.83444,-87.66479,1,1.0,19.0,7,7,28,18,18
38848576,41.88098,-87.67778,3,1.0,35.0,2,45,1,25,25
38849111,41.8804,-87.67694,5,1.0,39.0,4,45,3,12,12
38849353,41.87945,-87.67923,11,1.0,99.0,2,15,2,6,6
38854302,41.9835,-87.66224,2,1.0,80.0,90,90,0,0,0
38856474,41.95029,-87.65811,8,1.0,87.0,2,367,7,20,20
38870766,41.85177,-87.70175,11,1.0,61.0,1,200,30,32,32
38876634,41.992,-87.66041,3,1.0,70.0,2,15,23,5,5
38877849,41.89182,-87.66011,4,2.0,45.0,2,25,23,5,5
38878177,41.80059,-87.59796,3,1.0,125.0,2,7,30,8,8
38880514,41.9385,-87.65873,6,2.5,64.0,3,1125,0,9,9
38881294,41.8703,-87.69362,2,1.0,65.0,31,90,0,0,0
38882138,41.87006,-87.69521,1,1.0,50.0,31,180,22,0,0
38882415,41.8719,-87.69526,1,1.0,50.0,31,180,30,1,1
38896659,41.89622,-87.62571,4,2.0,157.0,30,1125,3,0,0
38896724,41.87149,-87.62472,2,1.0,142.0,30,1125,0,0,0
38897099,41.85047,-87.63223,2,1.0,55.0,1,1125,25,7,7
38897490,41.80633,-87.62255,5,1.0,95.0,1,7,0,0,0
38897998,41.95589,-87.71103000000002,4,1.0,44.0,2,367,26,8,8
38898197,41.97713,-87.79554,1,1.0,80.0,1,1125,30,1,1
38898721,41.85007,-87.63391,2,1.0,55.0,1,1125,25,7,7
38898899,41.85077,-87.63195,2,1.0,55.0,1,1125,25,8,8
38900716,41.89429000000001,-87.62589,3,1.0,95.0,30,365,29,1,1
38904145,41.74604,-87.70294,5,1.0,115.0,2,210,29,5,5
38905198,41.87131,-87.69431999999998,8,2.0,180.0,1,1125,22,0,0
38905823,41.87345,-87.62905,8,1.5,180.0,2,1125,6,31,31
38909140,41.87323,-87.62722,9,1.5,205.0,2,1125,30,22,22
38909411,41.88893,-87.64575,3,1.0,125.0,2,14,0,4,4
38909883,41.95708,-87.65016,2,1.0,60.0,1,1125,22,42,42
38912057,41.88896,-87.71956999999998,2,2.0,45.0,1,27,0,48,48
38912148,41.97362,-87.65756,7,1.0,250.0,1,1125,25,30,30
38923791,41.99151,-87.65686,2,1.0,150.0,1,7,0,0,0
38924654,41.87228,-87.62795,8,1.5,99.0,2,1125,11,20,20
38924981,41.95757,-87.69269,4,2.5,100.0,75,1125,0,0,0
38925609,41.99543,-87.70159,4,1.0,85.0,2,5,29,14,14
38927780,41.89791,-87.62919000000002,1,1.0,59.0,1,1125,0,42,42
38929704,41.8848,-87.61901999999998,4,1.0,150.0,1,1125,30,1,1
38934522,41.77672000000001,-87.59177,3,1.0,69.0,3,365,30,0,0
38935888,41.87429,-87.65517,1,1.0,10.0,1,31,19,32,32
38936128,41.87034,-87.6632,1,1.0,10.0,1,31,19,49,49
38940955,41.95469,-87.71110999999998,4,1.0,38.0,2,367,4,15,15
38941278,41.92977,-87.65378,7,2.0,187.0,2,365,30,4,4
38942012,41.89243,-87.62937,2,1.0,175.0,3,28,29,2,2
38948045,41.8944,-87.6347,2,1.0,150.0,4,7,28,0,0
38948900,41.89387,-87.63503,2,1.0,150.0,4,7,28,0,0
38952811,41.95668,-87.71128,2,1.0,29.0,2,1125,11,10,10
38955504,41.87155,-87.69505,2,1.0,55.0,31,180,22,1,1
38957384,41.8865,-87.62134,4,1.0,157.0,32,1125,30,0,0
38958022,41.79305,-87.64731,3,1.0,221.0,1,1125,20,4,4
38960343,41.98453,-87.69374,6,1.5,80.0,1,14,0,4,4
38961490,41.76083,-87.56355,9,1.5,150.0,14,28,30,10,10
38968558,41.81256,-87.60378,2,1.0,38.0,31,120,29,5,5
38976168,41.89422,-87.6272,3,1.0,95.0,30,365,5,1,1
38977789,42.01564000000001,-87.68809,2,2.0,30.0,1,1125,0,2,2
38977842,41.90268,-87.62671,4,1.0,165.0,1,1125,26,2,2
38977900,41.92814,-87.64644,2,2.0,99.0,1,1125,27,13,13
38978189,41.91442,-87.70642,6,1.0,150.0,2,15,29,11,11
38978754,41.92804,-87.64556,1,2.0,99.0,1,1125,24,9,9
38978906,41.93443,-87.64318,2,1.0,600.0,1,999,28,16,16
38978921,41.92933,-87.64674000000002,2,2.0,99.0,1,1125,30,5,5
38978995,41.92957,-87.64716999999996,2,2.0,99.0,1,1125,25,13,13
38979053,41.87056,-87.66204,6,1.0,125.0,1,120,0,5,5
38979354,41.89467,-87.62608,2,1.0,75.0,30,365,29,0,0
38979534,41.79285,-87.64786,16,1.0,213.0,1,7,18,15,15
38979742,41.9346,-87.64406,2,1.0,500.0,1,999,18,26,26
38980473,41.87916,-87.68453000000002,7,2.0,129.0,1,365,0,22,22
38984994,41.95156,-87.65658,6,1.0,200.0,1,180,29,18,18
38987907,41.93644000000001,-87.71927,6,2.0,500.0,1,180,24,17,17
38996569,41.91528,-87.65345,5,1.0,180.0,1,1125,26,44,44
38999019,41.95607,-87.66605,6,2.0,134.0,2,1125,0,3,3
38999477,41.87695,-87.71989,7,1.5,139.0,3,1125,29,5,5
39001116,41.90894,-87.67129,14,2.0,275.0,1,1125,28,2,2
39001759,41.81304,-87.61354,6,1.0,125.0,1,28,0,9,9
39001772,41.99819,-87.68212,2,1.0,35.0,2,1125,0,0,0
39002608,41.93338,-87.64329000000002,2,1.0,30.0,33,1125,30,1,1
39017743,41.89861,-87.62068000000002,2,1.0,119.0,30,1125,4,0,0
39019284,42.00531,-87.67201999999996,2,1.0,50.0,1,28,22,6,6
39023518,41.89379,-87.63335,2,1.0,159.0,1,1125,0,3,3
39025506,41.95142,-87.67142,6,1.0,137.0,1,30,19,25,25
39026670,41.94105,-87.67638000000002,4,1.0,86.0,1,30,22,20,20
39027482,41.85834000000001,-87.70773,1,1.0,30.0,1,2,0,2,2
39028448,41.8871,-87.64726999999998,8,2.5,177.0,4,1125,16,18,18
39029531,41.90264000000001,-87.68126,4,2.5,100.0,3,17,0,0,0
39030878,41.89476,-87.67993,7,1.0,142.0,2,1125,0,7,7
39033544,41.92062,-87.65467,8,1.0,389.0,1,1125,13,15,15
39033899,41.78823,-87.61946,2,1.0,38.0,1,30,1,6,6
39038240,41.95276,-87.64967,3,1.0,69.0,1,7,29,8,8
39045819,41.89678,-87.63171,2,1.0,85.0,30,1125,30,0,0
39045855,41.88557,-87.63474000000002,2,1.0,122.0,30,1125,19,0,0
39046759,41.81263,-87.5974,4,1.0,95.0,1,1125,0,18,18
39047396,41.85903,-87.64388000000002,6,2.5,166.0,4,1125,28,12,12
39048786,42.00829,-87.67448,3,2.0,125.0,2,7,18,10,10
39050423,41.8542,-87.6239,2,1.0,200.0,1,1125,22,7,7
39051070,41.88212,-87.71049000000002,4,2.5,39.0,7,20,3,29,29
39051648,41.90985,-87.71418,4,1.0,144.0,2,5,0,6,6
39053360,41.81462,-87.62185,7,2.0,120.0,2,1125,17,30,30
39053478,41.98219,-87.65647,2,1.0,74.0,1,1125,22,41,41
39054220,41.91012,-87.69139,4,1.0,129.0,2,90,30,7,7
39058389,41.88638,-87.62503000000002,5,1.0,400.0,2,1125,15,3,3
39059092,41.89412,-87.64099,4,2.0,110.0,150,1125,23,0,0
39061467,42.00546,-87.6882,3,1.0,32.0,2,5,26,5,5
39061817,41.91548,-87.69116,4,1.0,80.0,2,7,0,4,4
39063399,41.98845,-87.66147,4,1.0,59.0,1,1125,0,4,4
39075520,41.87149,-87.62472,2,1.0,145.0,30,1125,0,0,0
39075592,41.87149,-87.62472,2,1.0,80.0,30,1125,30,0,0
39075656,41.87976,-87.62663,2,1.0,69.0,30,1125,30,0,0
39075715,41.87976,-87.62663,2,1.0,150.0,30,1125,0,0,0
39077097,41.87673,-87.68027,2,1.0,70.0,1,14,19,7,7
39081107,41.928,-87.64499,2,2.0,99.0,1,1125,30,7,7
39081299,41.92914,-87.64502,2,2.0,99.0,1,1125,30,4,4
39081432,41.92912000000001,-87.64514,2,2.0,99.0,1,1125,30,6,6
39081608,41.92954,-87.64537,2,2.0,99.0,1,1125,30,7,7
39082057,41.86985,-87.6303,4,1.0,149.0,2,28,30,14,14
39082188,41.89953,-87.61979000000002,6,2.0,249.0,1,1125,1,5,5
39082367,41.8998,-87.62092,6,1.0,200.0,1,1125,30,4,4
39082419,41.89895,-87.62142,6,1.0,200.0,1,1125,30,9,9
39083339,41.8992,-87.61955,6,1.0,200.0,1,1125,30,3,3
39083396,41.89827,-87.61974000000002,6,1.0,200.0,1,1125,30,5,5
39084534,41.87769,-87.62947,5,2.0,199.0,1,1125,30,5,5
39084612,41.87794,-87.62857,5,2.0,200.0,1,1125,30,3,3
39085528,41.87656,-87.6297,5,2.0,200.0,1,1125,30,3,3
39085581,41.8768,-87.62799,5,2.0,200.0,1,1125,30,3,3
39085628,41.87842,-87.62864,5,1.5,200.0,1,1125,30,2,2
39086016,41.91711,-87.63892,4,1.0,159.0,2,120,29,1,1
39086118,41.77947,-87.60306,1,1.0,49.0,14,1125,29,0,0
39088110,41.90417,-87.71006,2,1.0,60.0,7,31,30,20,20
39088461,41.93395,-87.70748,4,1.0,100.0,2,28,29,8,8
39090243,41.91312,-87.64635,4,1.0,145.0,2,15,30,8,8
39096553,41.89976,-87.62096,2,1.5,120.0,3,1125,0,0,0
39101203,41.91352,-87.70839000000002,2,1.0,60.0,2,6,28,0,0
39103509,41.92606,-87.69407,8,1.0,125.0,2,1125,0,4,4
39104215,41.96858,-87.71700000000001,2,1.0,17.0,1,65,0,13,13
39104744,41.88276,-87.77118,8,1.5,600.0,2,28,30,8,8
39105279,41.96296,-87.69129000000002,2,1.0,105.0,2,60,0,6,6
39105579,41.78201,-87.70193,3,1.0,100.0,2,1125,30,4,4
39107229,41.95511,-87.64997,4,1.0,60.0,1,3,0,11,11
39109174,41.89793,-87.66906,6,1.5,74.0,4,1125,17,23,23
39112652,41.8782,-87.64827,4,1.0,110.0,4,1125,4,7,7
39112656,41.87671,-87.64681999999998,4,1.0,110.0,4,1125,0,4,4
39112684,41.87694000000001,-87.64674000000002,4,1.0,110.0,4,1125,0,1,1
39112723,41.8785,-87.64676999999998,4,1.0,103.0,4,1125,0,2,2
39112741,41.87674000000001,-87.64646,4,1.0,110.0,4,1125,14,3,3
39112753,41.87718,-87.64659,4,1.0,103.0,4,1125,10,4,4
39112760,41.87842,-87.64816,4,1.0,103.0,4,1125,5,0,0
39112986,41.8778,-87.64675,4,1.0,103.0,4,1125,1,5,5
39113876,41.97203,-87.6797,2,1.0,48.0,3,6,0,13,13
39114359,41.81069,-87.62253,1,1.5,60.0,1,182,0,2,2
39115052,41.77812,-87.71817,1,1.0,25.0,1,1125,12,43,43
39115877,41.90263,-87.7083,5,1.5,70.0,1,3,0,1,1
39116213,41.89311,-87.6596,4,1.0,109.0,1,30,24,20,20
39116273,41.94007,-87.65243000000002,4,1.0,117.0,1,30,22,22,22
39116653,41.95577,-87.64921,2,1.0,50.0,1,3,29,35,35
39124077,41.95515,-87.65299999999998,16,2.5,206.0,1,180,27,28,28
39124892,41.89624,-87.63163,3,1.0,175.0,3,1125,0,4,4
39126219,41.95898,-87.70625,2,1.0,45.0,4,30,30,1,1
39127447,41.93957,-87.66544,3,1.0,100.0,31,1125,8,0,0
39127790,41.94015,-87.66615,2,1.0,89.0,31,1125,29,0,0
39129044,41.8763,-87.64864,8,3.5,158.0,4,1125,11,17,17
39131154,41.8838,-87.63409,4,1.0,100.0,31,1125,30,0,0
39131257,41.88488,-87.63337,4,1.0,80.0,31,1125,30,1,1
39131390,41.88488,-87.63337,4,1.0,100.0,31,1125,23,2,2
39131624,41.88488,-87.63337,4,1.0,80.0,31,1125,30,1,1
39131735,41.88488,-87.63337,4,1.0,105.0,31,1125,0,1,1
39132528,41.89757,-87.62016,6,1.0,200.0,1,1125,30,5,5
39134724,41.93618,-87.71321,6,1.0,84.0,1,1125,6,10,10
39135145,41.92457,-87.69677,4,1.0,150.0,1,1125,30,1,1
39136106,41.97007,-87.67956,5,1.0,120.0,3,1125,0,1,1
39138899,41.86915,-87.62586,4,2.0,250.0,2,30,30,31,31
39144171,41.99457,-87.68526,5,2.0,330.0,2,1125,29,0,0
39154634,41.78237,-87.60647,4,1.0,30.0,5,1125,0,2,2
39173036,41.80052,-87.58523000000002,4,1.0,178.0,5,365,30,0,0
39174279,41.85515,-87.6489,3,1.0,120.0,2,1125,5,11,11
39174531,41.88837,-87.62563,3,1.0,550.0,3,3,0,0,0
39175226,41.88233,-87.69789,4,1.0,120.0,2,60,21,20,20
39175882,41.83394000000001,-87.66783000000002,6,1.0,119.0,2,27,30,6,6
39176198,41.83379,-87.66904,5,1.0,119.0,2,27,30,5,5
39180783,41.96922,-87.71693,2,1.0,18.0,1,65,0,23,23
39185999,41.9279,-87.64692,2,2.0,125.0,1,1125,28,3,3
39186567,41.88386,-87.65942,2,1.0,118.0,30,1125,4,0,0
39192890,41.87149,-87.62472,2,1.0,133.0,30,1125,13,0,0
39196557,41.84759,-87.64509,3,1.0,499.0,1,13,29,0,0
39199945,41.87874,-87.64038000000002,2,1.0,10.0,1,15,3,0,0
39201352,41.93643,-87.67278,8,2.5,105.0,3,1125,0,10,10
39203578,41.93503,-87.67206,8,2.5,107.0,3,1125,0,7,7
39203774,41.82593,-87.62241999999998,9,1.5,138.0,3,1125,2,6,6
39205266,41.91064,-87.63973,12,2.0,500.0,2,1125,0,0,0
39216108,41.85046,-87.68086,2,1.0,80.0,1,1125,0,36,36
39220531,41.79612,-87.58416,2,0.5,800.0,32,32,23,0,0
39223801,41.87851,-87.63813,2,1.0,10.0,1,15,10,2,2
39224089,41.87728,-87.64036,2,1.0,10.0,1,15,8,1,1
39224473,41.94993,-87.66804,11,2.0,99.0,2,1125,3,14,14
39225692,41.87057,-87.65296,2,1.0,10.0,1,15,8,0,0
39226149,41.87904,-87.63546,2,1.0,10.0,1,15,8,1,1
39226339,41.94042,-87.67296999999998,7,2.5,160.0,2,1125,0,3,3
39226771,41.91689,-87.63556,2,1.0,90.0,2,28,0,18,18
39227102,41.93678,-87.67602,16,5.0,199.0,3,1125,0,9,9
39227130,41.90239,-87.67873,1,1.0,49.0,30,1125,29,0,0
39230178,41.87855,-87.64234,2,1.0,10.0,1,15,8,1,1
39230494,41.87779000000001,-87.64326,2,1.0,10.0,1,15,8,0,0
39230529,41.7333,-87.58539,2,1.0,85.0,2,1125,30,2,2
39230652,41.87809,-87.63906,3,1.5,10.0,1,15,8,1,1
39231215,41.87231,-87.62946,7,1.0,177.0,2,1125,30,19,19
39231851,41.94425,-87.79795,2,1.0,55.0,2,1125,29,4,4
39247786,42.0115,-87.66427,7,1.0,60.0,2,1125,29,12,12
39250528,41.76434,-87.6162,6,1.0,56.0,2,1125,3,9,9
39251077,41.92352,-87.69483000000002,6,1.0,120.0,1,1125,15,4,4
39252539,41.93177,-87.69671,4,1.0,175.0,1,30,29,19,19
39254001,41.92654,-87.71967,2,1.0,86.0,1,3,29,0,0
39255026,41.91725,-87.69508,5,1.0,89.0,1,365,0,7,7
39255883,41.87209,-87.62719,16,6.0,533.0,3,1125,11,0,0
39256037,41.91782,-87.63709,6,1.0,199.0,2,60,23,15,15
39263153,41.90511,-87.62785,2,1.0,90.0,30,1125,4,0,0
39266604,41.83924,-87.66086,10,1.0,128.0,2,1125,30,6,6
39267418,41.91141,-87.63399,10,1.0,252.0,2,30,18,12,12
39267441,41.93352,-87.65679,6,2.5,295.0,2,30,27,5,5
39269020,41.92641,-87.6997,4,1.0,100.0,1,4,0,1,1
39269663,41.89313,-87.65992,4,1.5,115.0,2,30,22,5,5
39269989,41.96824,-87.66001999999996,14,3.5,439.0,3,1125,28,6,6
39271893,41.93627,-87.75381,8,1.0,115.0,2,120,30,1,1
39273898,41.95665,-87.65116,4,1.0,60.0,1,3,30,30,30
39276205,41.88497,-87.62471,6,2.0,199.0,1,1125,30,13,13
39276261,41.88498,-87.6248,6,2.0,199.0,1,1125,26,9,9
39276306,41.88627,-87.62595999999998,6,2.0,199.0,1,1125,30,6,6
39276348,41.88582,-87.62640999999998,5,2.0,199.0,1,1125,30,7,7
39277763,41.71611,-87.57463,1,1.0,25.0,2,30,29,3,3
39279243,41.87974000000001,-87.6398,2,2.0,10.0,1,1125,10,0,0
39279551,41.87889000000001,-87.64084,2,2.0,10.0,1,15,10,3,3
39281793,41.87703,-87.64058,2,2.0,10.0,1,1125,10,0,0
39281996,41.87997,-87.63891,2,2.0,10.0,1,1125,10,1,1
39282256,41.89704,-87.66497,2,1.0,40.0,1,30,30,12,12
39292796,41.86936,-87.68491999999998,9,2.0,103.0,1,180,22,16,16
39293261,41.86986,-87.63048,4,1.0,149.0,2,28,21,19,19
39297417,41.80298,-87.60141,1,2.0,150.0,6,60,27,1,1
39297706,41.95235,-87.6547,2,2.0,180.0,1,1125,30,2,2
39297877,41.96737,-87.70940999999998,1,1.0,20.0,1,30,0,9,9
39298954,41.93326,-87.66541,9,1.0,174.0,1,365,0,30,30
39300513,41.87507,-87.64536,2,1.0,10.0,1,15,10,3,3
39300941,41.87752,-87.64277,2,1.0,10.0,1,15,10,3,3
39301279,41.87702,-87.64844000000002,2,1.0,10.0,1,15,7,1,1
39313732,41.72371,-87.64624,2,2.0,38.0,3,1125,0,2,2
39317162,41.75612,-87.58502,2,1.0,23.0,2,1125,15,13,13
39328389,41.99451,-87.80646999999998,3,1.0,59.0,3,28,24,20,20
39333762,41.97718,-87.84467,2,1.0,40.0,1,1125,0,3,3
39335510,41.91102,-87.70981,4,1.0,50.0,1,6,30,2,2
39339292,41.8739,-87.62723000000004,10,1.0,242.0,2,1000,24,22,22
39341910,41.87615,-87.7553,5,1.0,140.0,1,1125,30,0,0
39342369,41.80511,-87.6052,3,1.0,75.0,3,5,29,0,0
39343088,41.98396,-87.66404,6,1.0,100.0,2,1125,0,5,5
39358489,41.90814,-87.69391,6,1.0,96.0,2,31,0,11,11
39358891,41.75647,-87.58314,2,1.0,21.0,2,1125,7,5,5
39360539,41.7546,-87.58462,2,1.0,25.0,2,1125,13,10,10
39360611,41.88639000000001,-87.62524,6,2.0,199.0,1,1125,30,11,11
39362318,41.75585,-87.58451,2,1.0,25.0,2,1125,13,10,10
39370747,41.94534,-87.80313000000002,6,1.0,78.0,2,1125,10,0,0
39381426,41.90473,-87.63396999999998,2,1.0,137.0,30,1125,0,0,0
39383925,41.89862,-87.62138,2,1.0,90.0,30,1125,0,1,1
39386942,41.81763,-87.63874,2,1.0,40.0,2,1125,30,4,4
39388866,41.85778,-87.65436,2,1.0,120.0,1,6,28,1,1
39389209,41.74124000000001,-87.60956,4,1.0,75.0,3,14,29,1,1
39392454,41.93552,-87.75393000000004,2,1.0,45.0,2,1125,30,1,1
